"Series";"Time";"Value"
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:49:49-03:00";4,534.98
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:50:19-03:00";4,518.453
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:50:49-03:00";4,267.072
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:51:19-03:00";4,434.204
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:51:49-03:00";4,468.967
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:52:19-03:00";4,327.896
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:52:49-03:00";4,469.645
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:53:19-03:00";4,405.515
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:53:49-03:00";4,423.555
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:54:19-03:00";4,442.77
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:54:49-03:00";4,506.808
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:55:19-03:00";4,515.929
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:55:49-03:00";4,459.815
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:56:19-03:00";4,307.591
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:56:49-03:00";4,413.966
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:57:19-03:00";4,441.166
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:57:49-03:00";4,484.824
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:58:19-03:00";4,309.896
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:58:49-03:00";4,461.943
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:59:19-03:00";4,351.292
"TEL.NAOMI.FLUX_AT4";"2023-10-21T00:59:49-03:00";4,273.998
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:00:19-03:00";4,373.831
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:00:49-03:00";4,358.332
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:01:19-03:00";4,398.217
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:01:49-03:00";4,445.543
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:02:19-03:00";4,471.795
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:02:49-03:00";4,404.575
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:03:19-03:00";4,314.902
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:03:49-03:00";4,513.998
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:04:19-03:00";4,334.027
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:04:49-03:00";4,506.503
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:05:19-03:00";4,482.681
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:05:49-03:00";4,381.705
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:06:19-03:00";4,396.013
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:06:49-03:00";4,421.319
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:07:19-03:00";4,307.384
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:07:49-03:00";4,417.62
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:08:19-03:00";4,411.675
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:08:50-03:00";4,434.318
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:09:20-03:00";4,502.287
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:09:50-03:00";4,416.362
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:10:20-03:00";4,465.835
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:10:50-03:00";4,406.678
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:11:20-03:00";4,404.605
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:11:50-03:00";4,381.868
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:12:20-03:00";4,473.434
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:12:50-03:00";4,411.402
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:13:20-03:00";4,412.063
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:13:50-03:00";4,404.172
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:14:20-03:00";4,274.154
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:14:50-03:00";4,195.261
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:15:20-03:00";4,433.286
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:15:50-03:00";4,408.963
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:16:20-03:00";4,490.084
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:16:50-03:00";4,453.418
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:17:20-03:00";4,361.383
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:17:50-03:00";4,430.835
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:18:20-03:00";4,424.592
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:22:20-03:00";6,954.91
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:22:50-03:00";6,924.353
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:23:20-03:00";6,666.754
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:23:50-03:00";6,977.478
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:24:20-03:00";6,888.664
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:24:50-03:00";6,775.194
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:25:20-03:00";7,052.667
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:25:50-03:00";7,238.152
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:26:20-03:00";7,181.555
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:28:50-03:00";7,375.024
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:29:20-03:00";7,359.4
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:29:50-03:00";7,339.447
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:30:20-03:00";7,300.936
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:30:50-03:00";7,296.434
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:31:20-03:00";7,396.348
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:31:50-03:00";7,222.893
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:32:20-03:00";7,024.838
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:32:50-03:00";7,416.876
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:33:20-03:00";7,418.584
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:33:50-03:00";7,357.533
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:34:20-03:00";7,463.174
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:34:50-03:00";7,398.351
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:35:20-03:00";7,253.169
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:35:50-03:00";7,120.662
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:36:20-03:00";7,230.324
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:36:50-03:00";7,232.072
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:37:20-03:00";7,204.022
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:37:50-03:00";7,358.452
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:38:20-03:00";7,236.208
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:38:50-03:00";7,334.86
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:39:20-03:00";7,164.422
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:39:50-03:00";7,294.636
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:40:20-03:00";7,189.12
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:40:50-03:00";7,187.584
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:41:20-03:00";7,343.265
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:41:50-03:00";6,721.711
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:42:20-03:00";7,232.917
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:42:50-03:00";7,290.153
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:43:20-03:00";7,122.464
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:43:50-03:00";7,117.776
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:44:20-03:00";6,944.878
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:44:50-03:00";7,117.571
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:45:20-03:00";7,244.894
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:45:50-03:00";7,295.152
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:46:20-03:00";7,308.932
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:48:20-03:00";1,973.327
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:48:50-03:00";2,043.499
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:49:20-03:00";1,991.189
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:49:50-03:00";1,975.732
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:50:20-03:00";2,011.792
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:50:50-03:00";1,986.24
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:51:20-03:00";1,968.634
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:53:50-03:00";1,997.686
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:54:20-03:00";1,965.274
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:54:50-03:00";2,007.955
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:55:20-03:00";2,040.75
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:55:50-03:00";2,012.653
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:56:20-03:00";2,034.72
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:56:50-03:00";2,066.059
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:57:20-03:00";2,064.129
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:57:50-03:00";2,066.654
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:58:20-03:00";2,061.949
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:58:50-03:00";2,018.247
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:59:20-03:00";2,002.563
"TEL.NAOMI.FLUX_AT4";"2023-10-21T01:59:50-03:00";2,029.666
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:00:20-03:00";2,009.271
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:00:50-03:00";2,020.394
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:01:20-03:00";1,983.44
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:01:50-03:00";1,951.5
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:02:20-03:00";1,990.664
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:02:50-03:00";1,922.248
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:03:20-03:00";1,953.968
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:03:50-03:00";1,893.897
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:04:20-03:00";1,936.835
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:04:50-03:00";1,968.266
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:05:20-03:00";1,988.444
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:05:50-03:00";1,950.189
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:06:20-03:00";1,954.852
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:06:50-03:00";1,950.073
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:07:20-03:00";2,044.463
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:07:50-03:00";1,957.742
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:08:20-03:00";1,877.97
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:08:50-03:00";1,940.074
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:09:20-03:00";1,941.172
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:09:50-03:00";2,026.215
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:10:20-03:00";1,916.004
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:10:50-03:00";1,956.531
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:11:20-03:00";1,987.396
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:11:50-03:00";2,007.277
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:12:20-03:00";1,950.299
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:12:50-03:00";2,035.741
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:13:20-03:00";2,038.899
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:13:50-03:00";2,013.134
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:16:20-03:00";52.466
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:16:50-03:00";48.403
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:17:20-03:00";51.283
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:17:50-03:00";51.644
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:18:20-03:00";50.568
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:18:50-03:00";51.822
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:19:20-03:00";52.662
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:19:50-03:00";48.677
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:20:20-03:00";51.923
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:20:50-03:00";50.471
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:23:20-03:00";50.439
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:23:50-03:00";54.691
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:24:20-03:00";51.895
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:24:50-03:00";52.186
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:25:20-03:00";51.28
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:25:50-03:00";50.345
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:26:20-03:00";50.238
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:26:50-03:00";52.31
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:27:20-03:00";50.793
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:27:50-03:00";53.237
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:28:20-03:00";51.098
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:28:50-03:00";52.445
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:29:20-03:00";54.562
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:29:50-03:00";52.617
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:30:20-03:00";52.28
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:30:50-03:00";54.619
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:31:20-03:00";52.998
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:31:50-03:00";53.665
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:32:20-03:00";52.915
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:32:50-03:00";53.454
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:33:20-03:00";53.456
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:33:50-03:00";53.386
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:34:20-03:00";54.026
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:34:50-03:00";52.508
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:35:20-03:00";52.933
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:35:50-03:00";53.493
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:36:20-03:00";52.946
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:36:50-03:00";52.907
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:37:20-03:00";52.032
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:37:50-03:00";53.443
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:38:20-03:00";52.066
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:38:50-03:00";53.347
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:39:20-03:00";54.37
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:39:50-03:00";54.148
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:40:20-03:00";54.146
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:40:50-03:00";54.269
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:41:20-03:00";50.451
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:41:50-03:00";50.062
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:42:50-03:00";6,849.46
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:43:20-03:00";6,531.501
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:43:50-03:00";6,734.923
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:44:20-03:00";6,897.63
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:44:50-03:00";6,798.913
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:45:20-03:00";6,726.865
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:45:50-03:00";6,630.568
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:46:20-03:00";6,538.492
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:46:50-03:00";6,804.931
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:47:20-03:00";6,799.288
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:47:50-03:00";6,708.7
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:48:20-03:00";6,700.436
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:50:50-03:00";6,495.011
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:51:20-03:00";7,059.227
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:51:50-03:00";7,001.881
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:52:20-03:00";6,964.325
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:52:50-03:00";6,854.603
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:53:20-03:00";6,957.151
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:53:50-03:00";7,030.716
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:54:20-03:00";6,961.391
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:54:50-03:00";6,937.414
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:55:20-03:00";6,966.987
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:55:50-03:00";7,018.867
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:56:20-03:00";6,891.027
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:56:50-03:00";7,100.757
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:57:20-03:00";6,856.437
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:57:50-03:00";6,820.223
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:58:20-03:00";6,651.967
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:58:50-03:00";6,673.091
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:59:20-03:00";6,677.849
"TEL.NAOMI.FLUX_AT4";"2023-10-21T02:59:50-03:00";6,724.563
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:00:20-03:00";6,711.395
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:00:50-03:00";6,510.357
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:01:20-03:00";6,557.266
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:01:50-03:00";6,772.503
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:02:20-03:00";6,861.275
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:02:50-03:00";6,964.306
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:03:20-03:00";7,025.66
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:03:50-03:00";6,913.377
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:04:20-03:00";7,127.883
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:04:50-03:00";6,967.717
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:05:20-03:00";7,010.869
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:05:50-03:00";7,042.887
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:06:20-03:00";6,749.134
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:06:50-03:00";6,948.141
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:07:20-03:00";6,798.931
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:07:50-03:00";6,924.751
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:08:20-03:00";7,091.126
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:08:50-03:00";7,031.854
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:09:20-03:00";7,075.848
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:09:50-03:00";6,994.09
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:10:20-03:00";7,119.919
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:10:50-03:00";6,984.254
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:11:20-03:00";7,170.002
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:11:50-03:00";7,035.011
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:12:20-03:00";6,957.521
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:12:50-03:00";7,015.068
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:13:20-03:00";7,131.57
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:14:50-03:00";9,641.265
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:15:20-03:00";9,910.324
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:18:20-03:00";10,026.55
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:18:50-03:00";9,948.84
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:19:20-03:00";10,019.452
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:19:50-03:00";9,973.978
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:20:20-03:00";10,014.833
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:20:50-03:00";10,079.278
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:21:20-03:00";10,099.324
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:21:50-03:00";10,045.366
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:22:20-03:00";10,084.912
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:22:50-03:00";10,139.398
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:23:20-03:00";10,035.46
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:23:50-03:00";9,893.745
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:24:20-03:00";10,078.665
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:24:50-03:00";10,018.956
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:25:20-03:00";9,952.995
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:25:50-03:00";9,973.126
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:26:20-03:00";9,835.449
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:26:50-03:00";9,837.654
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:27:20-03:00";9,820.075
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:27:50-03:00";9,847.447
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:28:20-03:00";9,974.171
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:28:50-03:00";10,004.48
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:29:20-03:00";9,901.993
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:29:50-03:00";9,987.981
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:30:20-03:00";10,069.073
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:30:50-03:00";9,933.917
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:31:20-03:00";9,948.015
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:31:50-03:00";9,862.262
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:32:20-03:00";9,691.852
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:32:50-03:00";9,863.264
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:33:20-03:00";9,750.086
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:33:50-03:00";9,688.333
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:34:20-03:00";9,901.061
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:34:50-03:00";9,706.972
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:35:20-03:00";9,813.332
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:35:50-03:00";9,910.705
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:36:20-03:00";9,888.193
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:36:50-03:00";9,949.126
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:37:20-03:00";9,942.715
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:39:20-03:00";2.223
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:39:50-03:00";2.262
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:40:20-03:00";2.327
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:42:50-03:00";2.195
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:43:20-03:00";2.422
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:43:50-03:00";2.36
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:44:20-03:00";2.471
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:44:50-03:00";2.391
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:45:20-03:00";2.304
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:45:50-03:00";2.287
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:46:20-03:00";2.315
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:46:50-03:00";2.38
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:47:20-03:00";2.293
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:47:50-03:00";2.396
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:48:20-03:00";2.436
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:48:50-03:00";2.415
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:49:20-03:00";2.407
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:49:50-03:00";2.409
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:50:20-03:00";2.385
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:50:50-03:00";2.383
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:51:20-03:00";2.501
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:51:50-03:00";2.305
"TEL.NAOMI.FLUX_AT4";"2023-10-21T03:52:20-03:00";2.325
